mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_cv_rmse,std_cv_rmse,mean_train_rmse,cv_rank
0.20058293342590333,0.0233730775251962,0.002460336685180664,0.00028093089314259356,0.1,3,0.8,5,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 5, 'n_estimators': 200, 'subsample': 1.0}",-0.0656572110984512,-0.0608561484860879,-0.052271308066890274,-0.04864540975354688,-0.050874039608466905,-0.05566082340268863,0.006489026300747921,21,-0.034218841095832175,-0.033521326292167454,-0.03167503443328157,-0.03428672401350386,-0.03354674059364389,-0.03344973328568579,0.0009440521484728286,0.05566082340268863,0.006489026300747921,0.03344973328568579,21
0.37391366958618166,0.01209185979073736,0.0027639389038085936,0.00037026230012732826,0.1,2,0.8,1,400,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 0.8}",-0.06234389467362465,-0.06529265554140547,-0.04891821414110738,-0.047057703566852266,-0.05477754409945091,-0.055678002404488135,0.007179008138482159,22,-0.03302275010935105,-0.03281966189094337,-0.02958322090754533,-0.03242910812145596,-0.03088490171564462,-0.03174792854898807,0.001316705165552557,0.055678002404488135,0.007179008138482159,0.03174792854898807,22
0.41079068183898926,0.06614689090654245,0.003362083435058594,0.0003185087544118895,0.03,3,,1,400,1.0,"{'learning_rate': 0.03, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 1.0}",-0.05492884410716405,-0.07083955733645937,-0.054428416324428734,-0.048137152636721574,-0.050332184606736045,-0.05573323100230195,0.007967714648979525,23,-0.0329909462306713,-0.032430066723118156,-0.028853638659553173,-0.03129676552410171,-0.029896707625545856,-0.031093624952598042,0.0015412540615250922,0.05573323100230195,0.007967714648979525,0.031093624952598042,23
0.3569221019744873,0.003348443661678938,0.003700447082519531,0.002325180726609702,0.05,2,0.8,3,400,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.056539149392153036,-0.0593607962113947,-0.054019983550566586,-0.05241046758894468,-0.05638101543068213,-0.05574228243474823,0.002375033572514244,24,-0.03792073845334969,-0.03762674273146139,-0.036803033377386614,-0.03846511074863971,-0.036755531250021255,-0.03751423131217173,0.000657800405099702,0.05574228243474823,0.002375033572514244,0.03751423131217173,24
0.39552783966064453,0.009696627458237498,0.0033444881439208983,0.0010472816461903646,0.1,3,,3,400,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.06911330620640532,-0.06132534592037748,-0.05103513442572021,-0.04532251517913829,-0.05293627332921338,-0.05594651501217094,0.008346841306730399,25,-0.026210698233394912,-0.02636154091347583,-0.021817604743424392,-0.025155395711665526,-0.022539340395799592,-0.024416915999552053,0.001888188666290787,0.05594651501217094,0.008346841306730399,0.024416915999552053,25
0.18332605361938475,0.003803422368938765,0.0030178546905517576,0.0008025261226225853,0.1,2,0.8,3,200,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.059094504507981885,-0.05696431552791263,-0.05245482822581809,-0.05136830746425429,-0.0599032302513052,-0.05595703719545442,0.0034569541108688214,26,-0.03826216120648597,-0.03788806970313035,-0.036793540184854354,-0.03887236541072574,-0.03727854325413281,-0.03781893595186584,0.0007286154642140249,0.05595703719545442,0.0034569541108688214,0.03781893595186584,26
0.20579900741577148,0.008298795245877776,0.002476072311401367,0.00032248404292766267,0.05,3,,1,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.05961258944599774,-0.07255423151752413,-0.050486817127096476,-0.04730155959621056,-0.05006402966002582,-0.05600384546937095,0.009256209855317204,27,-0.03392714260823858,-0.03370262597407379,-0.03056006938495091,-0.032756746286842914,-0.031061402230865162,-0.03240159729699428,0.0013662681132446048,0.05600384546937095,0.009256209855317204,0.03240159729699428,27
0.37708444595336915,0.005469256850902278,0.0036364078521728517,0.0007254876768013643,0.05,3,0.8,5,400,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 5, 'n_estimators': 400, 'subsample': 0.8}",-0.05673511844155988,-0.06949550542863342,-0.052204093236861364,-0.051224535219345405,-0.05067555919224774,-0.05606696230372956,0.007045712002172148,28,-0.03405812573213586,-0.03370976793574497,-0.030155405008308246,-0.0334836690468343,-0.03296381901986911,-0.0328741573485785,0.0014050753858766724,0.05606696230372956,0.007045712002172148,0.0328741573485785,28
0.3873018264770508,0.019604378704414015,0.0027836322784423827,0.00010069369264933102,0.03,3,0.8,1,400,1.0,"{'learning_rate': 0.03, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 1.0}",-0.05532508879986287,-0.07251098177477266,-0.05508108659955091,-0.04776358912301043,-0.04999663382185621,-0.05613547602381062,0.008691369592541855,29,-0.03279474788456364,-0.032103681462750715,-0.029056239050854325,-0.031543108106161434,-0.030110013631647527,-0.031121558027195528,0.0013587199673767984,0.05613547602381062,0.008691369592541855,0.031121558027195528,29
0.4006953716278076,0.012318246165011244,0.002856588363647461,0.00032800243460478015,0.05,3,,3,400,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.06938193236279994,-0.06261405424060576,-0.05264144419813981,-0.04515370573962653,-0.05201754437848795,-0.056361736183932,0.008566790658823537,30,-0.030709815025106196,-0.031016589596394376,-0.026775620727744594,-0.02911764831858656,-0.027861807786785566,-0.029096296290923456,0.0016248644208095985,0.056361736183932,0.008566790658823537,0.029096296290923456,30
0.38278422355651853,0.015378472254792074,0.0025475025177001953,0.00013917740458227115,0.05,2,,3,400,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.05928359021228781,-0.06091783577460682,-0.05364758006723408,-0.051862685698162166,-0.05616901408010949,-0.056376141166480064,0.003374595603451518,31,-0.03738022042792182,-0.03817975153078801,-0.036402739095346776,-0.03792785891534531,-0.036581333326038676,-0.03729438065908812,0.0007065417078812442,0.056376141166480064,0.003374595603451518,0.03729438065908812,31
0.18751935958862304,0.00939159509495958,0.0021155357360839845,7.63105434005759e-05,0.05,3,,1,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 1.0}",-0.05653422861980058,-0.07170992961306026,-0.05461843408216052,-0.04818742758634309,-0.05089407145821456,-0.056388818271915796,0.008189589840772633,32,-0.03445233632568717,-0.03398191458719556,-0.03049711343147017,-0.03275978218876644,-0.03139626861820924,-0.032617483030265716,0.0014990624413603196,0.056388818271915796,0.008189589840772633,0.032617483030265716,32
0.19239139556884766,0.003558390956023179,0.0024007320404052734,0.0003015135126074861,0.05,3,0.8,3,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.06062976256245672,-0.06847724845412931,-0.05161192911608831,-0.04855238979766257,-0.05279611823886836,-0.05641348963384105,0.007228395176411345,33,-0.03553050661526361,-0.03579141426954825,-0.03211858552292666,-0.03425426485066343,-0.033143374664889855,-0.03416762918465836,0.0013963735804101457,0.05641348963384105,0.007228395176411345,0.03416762918465836,33
0.3457545280456543,0.013523070780748091,0.0027067184448242186,0.00013172762641375777,0.05,3,0.8,1,400,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 1.0}",-0.0600040558416524,-0.06905758226319288,-0.05315164534604848,-0.04800319405906775,-0.05217549834689653,-0.05647839517137161,0.007376685575912387,34,-0.028513910125073094,-0.02807853377477788,-0.02496024282961307,-0.027333443244168303,-0.02636230962628719,-0.027049687919983904,0.0012744612388869408,0.05647839517137161,0.007376685575912387,0.027049687919983904,34
