split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
composition_gss_13,composition_family_group_shuffle,I,-0.8790988097194712,-0.8074470671134685,0.730729658792651,0.2993971713242938,False,False
composition_gss_14,composition_family_group_shuffle,FA,-0.13702285612356005,-0.10492186533745794,0.5026222466960352,0.37442339766382127,False,False
composition_gss_14,composition_family_group_shuffle,MA,-0.06077251051458172,-0.06929609646701193,0.37050550660792947,0.3892383765336094,False,False
composition_gss_14,composition_family_group_shuffle,Cs,0.30283018961932046,0.15950703515118056,0.12687224669603525,0.2475299994765429,False,False
composition_gss_14,composition_family_group_shuffle,Pb,0.42898777569982033,0.6164143150396721,0.8472466960352423,0.2977106851139245,False,False
composition_gss_14,composition_family_group_shuffle,Sn,-0.4289877756998203,-0.6164143150396721,0.1527533039647577,0.2977106851139245,False,False
composition_gss_14,composition_family_group_shuffle,Br,0.6717796166723767,0.6453571264021457,0.1710044052863436,0.22701722659878387,False,False
composition_gss_14,composition_family_group_shuffle,Cl,0.5536116384173774,0.283316627443726,0.013105726872246697,0.0947929185457655,False,False
composition_gss_14,composition_family_group_shuffle,I,-0.8103717899238871,-0.6766090147368065,0.8158898678414097,0.2529505727590741,False,False
composition_gss_15,composition_family_group_shuffle,FA,-0.2356424197260451,-0.08227504315910902,0.5833716931216931,0.3547941964330729,False,False
composition_gss_15,composition_family_group_shuffle,MA,0.12382016832318504,-0.07523389089198497,0.270212962962963,0.34757289793737867,False,False
composition_gss_15,composition_family_group_shuffle,Cs,0.1509107553119819,0.08572124147472715,0.14641534391534392,0.2688213185415199,False,False
composition_gss_15,composition_family_group_shuffle,Pb,0.3930834369996168,0.6333246404871283,0.8587037037037037,0.2800629657073245,False,False
composition_gss_15,composition_family_group_shuffle,Sn,-0.3930834369996168,-0.6333246404871283,0.14129629629629628,0.2800629657073245,False,False
composition_gss_15,composition_family_group_shuffle,Br,0.642094479688094,0.7380873894580147,0.2303280423280423,0.26454298373992974,False,False
composition_gss_15,composition_family_group_shuffle,Cl,0.7002997925763729,0.43188303502460856,0.03469312169312169,0.15178524199444232,False,False
composition_gss_15,composition_family_group_shuffle,I,-0.8836686444014937,-0.8060558699971542,0.734978835978836,0.3125116690900907,False,False
composition_gss_16,composition_family_group_shuffle,FA,-0.22973044622233216,-0.15249999297341074,0.48532956878850103,0.3779272821115419,False,False
composition_gss_16,composition_family_group_shuffle,MA,0.11592116433859002,0.05566416422443666,0.40959856262833677,0.40201614648539524,False,False
composition_gss_16,composition_family_group_shuffle,Cs,0.1876893055805978,0.057839381982776786,0.10507186858316223,0.21428617496965766,False,False
composition_gss_16,composition_family_group_shuffle,Pb,0.4145222489527179,0.6286797599183227,0.8617043121149897,0.2848339543042179,False,False
composition_gss_16,composition_family_group_shuffle,Sn,-0.41452224895271783,-0.6286797599183227,0.1382956878850103,0.2848339543042178,False,False
composition_gss_16,composition_family_group_shuffle,Br,0.6365214603819892,0.7120651307414075,0.20005749486652977,0.24675434040046507,False,False
composition_gss_16,composition_family_group_shuffle,Cl,0.6686027580420275,0.3297150354527106,0.022443531827515403,0.12548008381577577,False,False
composition_gss_16,composition_family_group_shuffle,I,-0.8513190835837771,-0.7528829342496166,0.7774989733059549,0.283044005323485,False,False
composition_gss_17,composition_family_group_shuffle,FA,-0.38429809290442996,-0.2715133555251263,0.6042270029673591,0.3507188594951438,False,False
composition_gss_17,composition_family_group_shuffle,MA,0.31593465736524107,0.09668154941598583,0.24118842729970325,0.3334629797796619,False,False
composition_gss_17,composition_family_group_shuffle,Cs,0.10448776950573929,0.0013440385758304958,0.1545845697329377,0.2816413512138784,False,False
composition_gss_17,composition_family_group_shuffle,Pb,0.26940957648106256,0.3904006113233004,0.8783471810089022,0.3064089936155885,False,False
composition_gss_17,composition_family_group_shuffle,Sn,-0.26940957648106256,-0.3904006113233004,0.12165281899109792,0.30640899361558843,False,False
composition_gss_17,composition_family_group_shuffle,Br,0.5889167682562397,0.7141797852405664,0.26949554896142436,0.2777107321011864,False,False
composition_gss_17,composition_family_group_shuffle,Cl,0.7338402549545606,0.45262188283036175,0.038913946587537086,0.16026633807630972,False,False
composition_gss_17,composition_family_group_shuffle,I,-0.8678416336856506,-0.8019997164233994,0.6915905044510385,0.32397431321611275,False,False
composition_gss_18,composition_family_group_shuffle,FA,-0.19066682700204163,-0.133837722210547,0.3673333333333333,0.4030058666103221,False,False
composition_gss_18,composition_family_group_shuffle,MA,0.07412541983315417,-0.00020213219129439365,0.44379487179487176,0.44103551879587355,False,False
composition_gss_18,composition_family_group_shuffle,Cs,0.12560890725800505,-0.012511803096133499,0.18887179487179487,0.35147114819683717,False,False
composition_gss_18,composition_family_group_shuffle,Pb,0.6235592056720085,0.6999631514255447,0.6401641025641025,0.37554142871874086,False,False
composition_gss_18,composition_family_group_shuffle,Sn,-0.6235592056720085,-0.6999631514255447,0.35983589743589744,0.3755414287187408,False,False
composition_gss_18,composition_family_group_shuffle,Br,0.6238801227442283,0.7405955022012238,0.3347230769230769,0.3435984458499248,False,False
composition_gss_18,composition_family_group_shuffle,Cl,0.6895307352682222,0.5587683969069738,0.06725128205128206,0.2063257944103682,False,False
composition_gss_18,composition_family_group_shuffle,I,-0.9042821094493443,-0.8902519441688647,0.598025641025641,0.39438159128607203,False,False
composition_gss_19,composition_family_group_shuffle,FA,-0.2517948925454361,-0.16109900213627268,0.5782174447174447,0.36078085643477414,False,False
composition_gss_19,composition_family_group_shuffle,MA,0.196280260078277,0.07813471719334446,0.299497542997543,0.3673185956807312,False,False
composition_gss_19,composition_family_group_shuffle,Cs,0.07964714168698935,-0.012765460672168672,0.12228501228501229,0.23535543259432615,False,False
composition_gss_19,composition_family_group_shuffle,Pb,0.40847130854553065,0.6251166880510589,0.835933660933661,0.3101720689182976,False,False
composition_gss_19,composition_family_group_shuffle,Sn,-0.40847130854553076,-0.6251166880510589,0.16406633906633908,0.3101720689182976,False,False
composition_gss_19,composition_family_group_shuffle,Br,0.6319642364808647,0.7655376941123144,0.2265995085995086,0.25552434123831563,False,False
composition_gss_19,composition_family_group_shuffle,Cl,0.7073929128993598,0.42032458531749595,0.03222113022113022,0.14653661841886387,False,False
composition_gss_19,composition_family_group_shuffle,I,-0.8774087407565315,-0.8284722355154664,0.7411793611793611,0.30218665286383684,False,False
halide_logo_Br_rich,halide_logo,FA,-0.17422809420419383,-0.11365430891629066,0.502261692650334,0.37780328699364163,False,False
halide_logo_Br_rich,halide_logo,MA,0.07649604196451885,-0.005306303356135873,0.3819253897550111,0.39547647926085855,False,False
halide_logo_Br_rich,halide_logo,Cs,0.15669820841988866,0.1314612063334204,0.11581291759465479,0.22700681572660922,False,False
halide_logo_Br_rich,halide_logo,Pb,0.37138121580750544,0.6493847342721655,0.8495545657015591,0.30057976312876644,False,False
halide_logo_Br_rich,halide_logo,Sn,-0.37138121580750544,-0.6493847342721655,0.15044543429844098,0.30057976312876644,False,False
halide_logo_Br_rich,halide_logo,Br,0.5254338217564043,0.621256227285419,0.1379532293986637,0.16152389541417986,False,False
halide_logo_Br_rich,halide_logo,Cl,0.8128804672480577,0.4117936761092681,0.02920712694877506,0.13981457536611663,False,False
halide_logo_Br_rich,halide_logo,I,-0.8468708611573358,-0.6718040496120022,0.8328396436525611,0.2344190408828689,False,False
