model_id,feature,mean_abs_shap,mean_shap,min_shap,max_shap,coefficient
m4_pruned,Sn,0.23620895478097836,-1.3717041230889965e-17,-0.9472255367984544,0.15521414249154353,-1.102439679289998
m4_pruned,Sn^2,0.15182128293571462,3.4292603077224913e-18,-0.09553823896640644,0.8223663542393879,0.9179045932057943
m4_pruned,Cl,0.07309798494050022,-4.286575384653114e-18,-0.03855881486678118,1.4845055515349765,1.5230643664017576
m4_pruned,Br,0.0668637930847777,4.50090415388577e-18,-0.07445978109975991,0.28925530786884435,0.36371508896860427
m4_pruned,Br^2,0.05053141417141558,-6.429863076979671e-19,-0.0384281101147988,0.3303629341888049,0.3687910443036037
m4_pruned,Cs,0.02108198189772926,2.143287692326557e-19,-0.017493358153834487,0.1301313603923003,0.1476247185461348
m4_pruned,Cs*Sn,0.012287712352757298,-3.2149315384898354e-19,-0.2634951733375834,0.006760353305067199,-0.27025552664265057
m4_pruned,Cs*Br,0.006148754039676453,4.822397307734753e-19,-0.13156760157443806,0.003992447788261507,-0.13556004936269955
