model_id,variable,grid_value,held_Sn,held_Br,held_Cl,held_Cs,pdp_prediction_at_means,sensitivity_derivative,method_note
m4_pruned,Sn,0.0,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6953959770175797,-1.1344646461598624,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.01,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6841431210153015,-1.1161065542957465,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.02,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6730738459316647,-1.0977484624316307,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.03,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.662188151766669,-1.0793903705675147,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.04,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6514860385203145,-1.0610322787033988,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.05,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.640967506192601,-1.042674186839283,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.06,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.630632554783529,-1.024316094975167,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.07,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6204811842930977,-1.0059580031110513,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.08,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.6105133947213077,-0.9875999112469355,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.09,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.600729186068159,-0.9692418193828195,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.1,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5911285583336516,-0.9508837275187036,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.11,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.581711511517785,-0.9325256356545878,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.12,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5724780456205596,-0.9141675437904719,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.13,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5634281606419753,-0.895809451926356,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.14,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5545618565820325,-0.8774513600622401,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.15,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5458791334407307,-0.8590932681981243,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.16,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5373799912180701,-0.8407351763340084,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.17,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5290644299140506,-0.8223770844698924,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.18,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5209324495286722,-0.8040189926057766,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.19,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.512984050061935,-0.7856609007416607,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.2,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.5052192315138389,-0.7673028088775448,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.21,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.497637993884384,-0.7489447170134289,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.22,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4902403371735704,-0.730586625149313,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.23,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.483026261381398,-0.7122285332851971,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.24,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4759957665078665,-0.6938704414210813,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.25,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4691488525529761,-0.6755123495569654,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.26,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4624855195167272,-0.6571542576928494,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.27,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4560057673991191,-0.6387961658287336,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.28,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4497095962001523,-0.6204380739646177,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.29,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4435970059198269,-0.6020799821005018,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.3,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4376679965581425,-0.583721890236386,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.31,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.431922568115099,-0.56536379837227,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.32,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.426360720590697,-0.5470057065081542,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.33,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4209824539849358,-0.5286476146440383,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.34,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4157877682978162,-0.5102895227799223,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.35000000000000003,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4107766635293377,-0.4919314309158065,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.36,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4059491396795,-0.47357333905169063,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.37,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.4013051967483037,-0.4552152471875748,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.38,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3968448347357487,-0.4368571553234588,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.39,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3925680536418346,-0.41849906345934296,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.4,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3884748534665616,-0.400140971595227,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.41000000000000003,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.38456523420993,-0.38178287973111114,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.42,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3808391958719397,-0.3634247878669953,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.43,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3772967384525903,-0.3450666960028794,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.44,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3739378619518818,-0.32670860413876357,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.45,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3707625663698149,-0.3083505122746476,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.46,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3677708517063891,-0.28999242041053175,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.47000000000000003,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3649627179616044,-0.2716343285464158,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.48,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3623381651354607,-0.25327623668230004,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.49,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.3598971932279584,-0.23491814481818407,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.5,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.357639802239097,-0.21656005295406822,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
m4_pruned,Sn,0.51,0.1407915057915058,0.2047200772200772,0.025316602316602318,0.1184988416988417,1.355565992168877,-0.19820196108995236,Analytic curve over observed min-max range with the other raw variables held at their training-set means.
