model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Sn,shap_reconstruction_error
raw_structure_s7,48,0.0,0.095,0.0,0.3,1.63,1.6210012471098731,1.6512277992277997,0.15375879898742173,-0.0432669740150107,-0.03870813031303247,0.01717882440572807,-0.09664328346012875,-0.030953586274301812,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,49,0.0,0.3,0.0,0.15,1.72,1.71397886960618,1.6512277992277997,0.15375879898742173,0.03757264894010475,-0.03870813031303247,0.002981539468385795,-0.09664328346012875,-0.0046183017957681805,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,50,0.75,0.4,0.0,0.0,1.34,1.4206719753040906,1.6512277992277997,-0.6653183079180128,0.07700661135723426,-0.03870813031303247,-0.01121574546895648,0.42565008877510185,0.018147612541957726,-0.00046226170926381077,-0.04152325739710897,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,51,0.0,0.067,0.0,0.05,1.57,1.5848223648217552,1.6512277992277997,0.15375879898742173,-0.05430848349180696,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.03242881752338645,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,52,0.0,0.05,0.0,0.05,1.538,1.577471714016304,1.6512277992277997,0.15375879898742173,-0.061012257102718966,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.03307569471792555,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,53,0.084,0.173,0.0,0.05,1.38,1.5467046662445278,1.6512277992277997,0.062022163014013046,-0.012508483329649704,-0.03870813031303247,-0.006483317156509055,-0.09009163539881002,-0.024155033798361498,-0.00046226170926381077,0.0008456666520808402,0.0008070555031906389,0.004210843553069959,4.440892098500626e-16
raw_structure_s7,54,0.25,0.4,0.0,0.0,1.59,1.5321464388871076,1.6512277992277997,-0.11926690331438979,0.07700661135723426,-0.03870813031303247,-0.01121574546895648,-0.03861068654510313,0.018147612541957726,-0.00046226170926381077,-0.01183942309750985,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,55,0.0,0.12,0.0,0.0,1.62,1.6042132648332605,1.6512277992277997,0.15375879898742173,-0.03340848341072833,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.02920548928051215,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,56,1.0,0.0,0.0,0.2,1.2,1.3670973502323347,1.6512277992277997,-0.9383440102198243,-0.08072923831128372,-0.03870813031303247,0.007713967780833221,0.8318782671802812,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,-0.03539982987152555,4.440892098500626e-16
raw_structure_s7,57,0.0,0.01,0.0,0.01,1.6,1.557131640765058,1.6512277992277997,0.15375879898742173,-0.07678584206957077,-0.03870813031303247,-0.010269259806466995,-0.09664328346012875,-0.033856240352361865,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,58,0.0,0.0,0.0,0.17,1.633,1.5682994923884086,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,0.0048745107933647665,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,59,0.02,0.0,0.0,0.17,1.51,1.5461410190347158,1.6512277992277997,0.13191674280327678,-0.08072923831128372,-0.03870813031303247,0.0048745107933647665,-0.09627187483987258,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.004372684915376784,4.440892098500626e-16
raw_structure_s7,60,0.0,0.33,0.67,0.0,2.81,2.7539229353266688,1.6512277992277997,0.15375879898742173,0.04940283766524361,0.9856966055754112,-0.01121574546895648,-0.09664328346012875,0.0015284950754178154,0.011297367463798962,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,61,0.0,0.01,0.0,0.0,1.581,1.5561851551025685,1.6512277992277997,0.15375879898742173,-0.07678584206957077,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.033856240352361865,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,62,0.0,0.2,0.0,0.0,1.62,1.6440862548676183,1.6512277992277997,0.15375879898742173,-0.0018613134770247319,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.020879669179858104,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,63,0.0,0.333,0.0,0.13,1.72,1.7318927799445787,1.6512277992277997,0.15375879898742173,0.0505858565377575,-0.03870813031303247,0.0010885681434068257,-0.09664328346012875,0.002175372269956914,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,64,0.0,0.0,0.0,0.09,1.59,1.5607276070884926,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,-0.002697374506551115,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,65,0.5,0.2,0.0,0.0,1.35,1.3153233207742983,1.6512277992277997,-0.3922926056162013,-0.0018613134770247319,-0.03870813031303247,-0.01121574546895648,0.13548710419997376,-0.020879669179858104,-0.00046226170926381077,-0.01183942309750985,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,66,0.0,0.667,0.0,0.0,1.976,1.9599238349311487,1.6512277992277997,0.15375879898742173,0.18229529101097,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.11080130639567763,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,67,0.0,0.167,0.0,0.0,1.65,1.6271342188621911,1.6512277992277997,0.15375879898742173,-0.014874521074677466,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.024818497587632368,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,68,1.0,0.0,1.0,1.0,2.8,2.6490008447937767,1.6512277992277997,-0.9383440102198243,-0.08072923831128372,1.490254162057779,0.08343282077999202,0.8318782671802812,-0.03388876308713005,0.025734283563765305,0.003002494052289712,-0.1863257782715412,-0.1972411921783509,4.440892098500626e-16
