model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cs*Sn,shap_term__Cs*Br,shap_reconstruction_error
m4_pruned,102,0.0,0.0,0.0,0.34,1.652,1.6029088439167773,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.032699046151851346,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,103,0.0,0.025,0.0,0.03,1.56,1.5663668827573585,1.6512277992278002,0.15521414249154353,-0.06536690387554481,-0.03855881486678118,-0.013064616597450444,-0.09553823896640644,-0.03819761571210904,0.006760353305067199,0.003890777751239482,4.440892098500626e-16
m4_pruned,104,0.0,0.03,0.0,0.1,1.54,1.5783155959265482,1.6512277992278002,0.15521414249154353,-0.0635483284307018,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.03809619817492556,0.006760353305067199,0.0035857676401734083,4.440892098500626e-16
m4_pruned,105,0.0,0.0,0.0,0.25,1.57,1.5896226192476253,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.01941282148269921,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,106,0.0,0.1,0.0,0.0,1.589,1.592775858950988,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,107,0.25,0.0,0.0,0.2,1.35,1.3504877242410487,1.6512277992278002,-0.12039577733095595,-0.07445978109975991,-0.03855881486678118,0.012031585555392472,-0.0381692018910443,-0.0384281101147988,-0.0067524230270653305,0.003992447788261507,4.440892098500626e-16
m4_pruned,108,0.0,0.007,0.0,0.0,1.6,1.5552805159950425,1.6512277992278002,0.15521414249154353,-0.07191377547697969,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.038410039353627926,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,109,0.0,0.15,0.0,0.1,1.63,1.6283005725673863,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0019590470478210134,4.440892098500626e-16
m4_pruned,110,0.0,0.157,0.0,0.05,1.59,1.6252271285700115,1.6512277992278002,0.15521414249154353,-0.017356512131689046,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.029337779663759268,0.006760353305067199,0.002928301400764315,4.440892098500626e-16
m4_pruned,111,0.0,0.0,0.0,0.0,1.48,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,112,0.25,0.0,0.0,0.0,1.24,1.3344755568639541,1.6512277992278002,-0.12039577733095595,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.0381692018910443,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,113,0.0,0.9,0.0,1.0,2.32,2.2044014396884597,1.6512277992278002,0.15521414249154353,0.25288379897198393,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,0.2602926357711202,0.006760353305067199,-0.1180115966381681,4.440892098500626e-16
m4_pruned,114,0.0,0.217,0.0,0.09,1.59,1.6596473523075896,1.6512277992278002,0.15521414249154353,0.004466393206427209,-0.03855881486678118,-0.004207133484682357,-0.09553823896640644,-0.021062108629586403,0.006760353305067199,0.0013449600242079847,4.440892098500626e-16
m4_pruned,115,0.0,0.03,0.0,0.0,1.6,1.563959804220023,1.6512277992278002,0.15521414249154353,-0.0635483284307018,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03809619817492556,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,116,0.0,0.15,0.0,0.07,1.61,1.6244818512331343,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.007159627855605051,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0025690672699531614,4.440892098500626e-16
m4_pruned,117,0.0,0.15,0.0,0.05,1.61,1.6219360370102998,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0029757474180412604,4.440892098500626e-16
m4_pruned,118,0.0,0.15,0.0,0.1,1.611,1.6283005725673863,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0019590470478210134,4.440892098500626e-16
m4_pruned,119,0.0,0.6,0.0,0.17,1.93,1.9149793460593991,1.6512277992278002,0.15521414249154353,0.14376927228140263,-0.03855881486678118,0.0076028439990084296,-0.09553823896640644,0.09433666583449853,0.006760353305067199,-0.009834677246733847,4.440892098500626e-16
m4_pruned,120,0.0,0.5,0.0,0.0,1.872,1.8267717451712946,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.05376965096110213,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,121,0.0,0.11,0.0,0.0,1.59,1.5971874710337117,1.6512277992278002,0.15521414249154353,-0.03445112131321345,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.033965738478725194,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,122,0.0,0.0,0.0,0.3,1.512,1.597003855174932,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.02679405741000595,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,123,1.0,0.67,0.33,1.0,1.9,2.0665759626667963,1.6512277992278002,-0.9472255367984544,0.16922932850920494,0.4640524260457988,0.1301313603923003,0.8223663542393879,0.12712218967308891,-0.2634951733375834,-0.08683278528474721,4.440892098500626e-16
m4_pruned,124,0.0,1.0,0.0,0.3,2.287,2.28884197363833,1.6512277992278002,0.15521414249154353,0.28925530786884435,-0.03855881486678118,0.02679405741000595,-0.09553823896640644,0.3303629341888049,0.006760353305067199,-0.036675567020548354,4.440892098500626e-16
m4_pruned,125,0.0,0.0,0.0,0.0,1.549,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,126,0.125,0.0,0.0,0.0,1.42,1.4292537389686821,1.6512277992278002,0.017409182580293787,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.08119597969756591,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,127,0.0,0.008,0.0,0.0,1.6,1.5556497629496757,1.6512277992278002,0.15521414249154353,-0.07155006038801108,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03840450748796337,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,128,0.0,0.15,0.0,0.15,1.717,1.6346651081244727,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.000942346677600767,4.440892098500626e-16
m4_pruned,129,0.0,0.17,0.0,0.1,1.61,1.6376640169315761,1.6512277992278002,0.15521414249154353,-0.012628215975097187,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.027770048934424647,0.006760353305067199,0.0016879269490956141,4.440892098500626e-16
m4_pruned,130,0.5,0.167,0.0,0.05,1.31,1.3014913029089432,1.6512277992278002,-0.39600569715345546,-0.013719361242003,-0.03855881486678118,-0.010112122226527747,0.13393790933504213,-0.028142896680215596,3.965139000934317e-06,0.002860521376082965,4.440892098500626e-16
m4_pruned,131,0.0,0.04,0.0,0.0,1.6,1.5678551088407213,1.6512277992278002,0.15521414249154353,-0.05991117754101574,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03783804444391303,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,132,0.0,0.833,0.0,0.0,2.153,2.111591157662722,1.6512277992278002,0.15521414249154353,0.2285148880110874,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.21747193882598445,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,133,0.0,0.0,0.0,0.1,1.51,1.567478911465705,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,134,0.0,0.15,0.0,1.0,1.84,1.7428622125949431,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,-0.016341559616143423,4.440892098500626e-16
m4_pruned,135,0.0,0.167,0.0,0.0,1.606,1.6237420729034318,1.6512277992278002,0.15521414249154353,-0.013719361242003,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.028142896680215596,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,136,0.0,0.15,0.0,0.05,1.597,1.6219360370102998,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0029757474180412604,4.440892098500626e-16
m4_pruned,137,0.0,0.0,0.0,0.1,1.54,1.567478911465705,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,138,0.5,0.0,0.0,0.0,1.17,1.2309727482675412,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.13393790933504213,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,139,0.0,0.033,0.0,0.1,1.55,1.5794357746860188,1.6512277992278002,0.15521414249154353,-0.062457183163795976,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.03802649666755217,0.006760353305067199,0.003545099625364598,4.440892098500626e-16
m4_pruned,140,0.0,0.12,0.0,0.05,1.61,1.6082407169564266,1.6512277992278002,0.15521414249154353,-0.030813970423527407,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.033117519076826904,0.006760353305067199,0.0031790874920853097,4.440892098500626e-16
m4_pruned,141,0.0,0.067,0.0,1.0,1.82,1.7172830488087008,1.6512277992278002,0.15521414249154353,-0.05009087013886343,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,-0.03677260711691992,0.006760353305067199,-0.005090075519039364,4.440892098500626e-16
m4_pruned,142,0.0,0.667,0.0,0.0,1.969,1.9593854828623365,1.6512277992278002,0.15521414249154353,0.16813818324229912,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.1256429687943872,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,143,0.25,0.7,0.0,0.0,1.8,1.769783730850743,1.6512277992278002,-0.12039577733095595,0.18014078117826304,-0.03855881486678118,-0.017493358153834487,-0.0381692018910443,0.14227950159396702,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,144,0.0,0.17,0.0,0.0,1.64,1.6252060659161285,1.6512277992278002,0.15521414249154353,-0.012628215975097187,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.027770048934424647,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,145,0.0,0.0,0.0,0.15,1.59,1.5748601473930117,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,146,0.05,0.0,0.0,0.17,1.485,1.5226882473059866,1.6512277992278002,0.10009215852704363,-0.07445978109975991,-0.03855881486678118,0.0076028439990084296,-0.09324347748339196,-0.0384281101147988,0.004463181328604669,0.003992447788261507,4.440892098500626e-16
m4_pruned,147,0.0,0.15,0.0,0.15,1.535,1.6346651081244727,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.000942346677600767,4.440892098500626e-16
m4_pruned,148,0.0,0.333,0.0,1.0,1.92,1.817211656457775,1.6512277992278002,0.15521414249154353,0.046657343526785314,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,0.0024667599969835194,0.006760353305067199,-0.04114904864951745,4.440892098500626e-16
m4_pruned,149,0.0,0.05,0.0,0.0,1.577,1.5718241716702808,1.6512277992278002,0.15521414249154353,-0.056274026651329696,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03750613250403979,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,150,0.0,0.167,0.0,0.04,1.61,1.6287415205155344,1.6512277992278002,0.15521414249154353,-0.013719361242003,-0.03855881486678118,-0.011588369411989095,-0.09553823896640644,-0.028142896680215596,0.006760353305067199,0.003086906658518674,4.440892098500626e-16
m4_pruned,151,0.6,0.1,0.0,0.0,1.354,1.261757704931075,1.6512277992278002,-0.5062496650824553,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,152,0.25,1.0,0.0,0.0,2.03,2.066981690136162,1.6512277992278002,-0.12039577733095595,0.28925530786884435,-0.03855881486678118,-0.017493358153834487,-0.0381692018910443,0.3303629341888049,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,153,0.0,0.256,0.0,0.2668,1.71,1.700124007355132,1.6512277992278002,0.15521414249154353,0.018651281676202777,-0.03855881486678118,0.021892916754274273,-0.09553823896640644,-0.014259020235317827,0.006760353305067199,-0.005266412031250362,4.440892098500626e-16
m4_pruned,154,1.0,0.0,0.0,0.0,1.4,1.3681813535268879,1.6512277992278002,-0.9472255367984544,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.8223663542393879,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,155,0.0,0.133,0.0,0.0,1.53,1.6076140912266021,1.6512277992278002,0.15521414249154353,-0.026085674266935546,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03190456533211235,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,156,0.0,0.07,0.0,1.0,1.81,1.7181190870467271,1.6512277992278002,0.15521414249154353,-0.04899972487195762,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,-0.03662103399771114,0.006760353305067199,-0.0054967556671274625,4.440892098500626e-16
m4_pruned,157,0.0,0.05,0.0,1.0,1.736,1.7126708877482806,1.6512277992278002,0.15521414249154353,-0.056274026651329696,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,-0.03750613250403979,0.006760353305067199,-0.0027855546798734713,4.440892098500626e-16
m4_pruned,158,0.0,0.167,0.0,0.0,1.671,1.6237420729034318,1.6512277992278002,0.15521414249154353,-0.013719361242003,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.028142896680215596,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,159,0.6,0.6,0.0,0.0,1.29,1.5726921149216384,1.6512277992278002,-0.5062496650824553,0.14376927228140263,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,0.09433666583449853,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,160,0.0,0.1,0.0,0.15,1.56,1.6128861659924676,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.0019590470478210134,4.440892098500626e-16
m4_pruned,161,0.0,0.5,0.0,0.0,1.72,1.8267717451712946,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.05376965096110213,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,162,0.0,0.107,0.0,0.0,1.64,1.5958562427969643,1.6512277992278002,0.15521414249154353,-0.03554226658011926,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03420582144856684,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,163,0.0,0.25,0.0,0.0,1.694,1.6666946521222177,1.6512277992278002,0.15521414249154353,0.01646899114239115,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.015378669845823567,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,164,0.0,0.5,0.0,0.0,1.858,1.8267717451712946,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.05376965096110213,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,165,0.8,0.0,0.0,0.0,1.204,1.2582236358308014,1.6512277992278002,-0.7267376009404549,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.491920700685302,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,166,0.0,0.0,0.0,0.0,1.582,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,167,0.0,0.15,0.0,0.0,1.625,1.6155715014532133,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,168,0.0,0.1,0.0,0.0,1.586,1.592775858950988,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,169,0.0,0.2,0.0,0.25,1.7,1.6703392763453553,1.6512277992278002,0.15521414249154353,-0.0017167633060390596,-0.03855881486678118,0.01941282148269921,-0.09553823896640644,-0.023676468342654647,0.006760353305067199,-0.0027855546798734713,4.440892098500626e-16
m4_pruned,170,0.0,0.62,0.38,0.0,2.64,2.4987475314345993,1.6512277992278002,0.15521414249154353,0.15104357406077473,0.5402056443658867,-0.017493358153834487,-0.09553823896640644,0.10333516731550649,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,171,0.25,0.167,0.0,0.2,1.38,1.4169856518846748,1.6512277992278002,-0.12039577733095595,-0.013719361242003,-0.03855881486678118,0.012031585555392472,-0.0381692018910443,-0.028142896680215596,-0.0067524230270653305,-0.0005352578604526591,4.440892098500626e-16
m4_pruned,172,0.0,0.0,0.0,0.0,1.55,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,173,0.0,0.14,0.0,0.08,1.61,1.6211565614658754,1.6512277992278002,0.15521414249154353,-0.023539668644155316,-0.03855881486678118,-0.005683380670143704,-0.09553823896640644,-0.031199805646448163,0.006760353305067199,0.0024741752353992716,4.440892098500626e-16
m4_pruned,174,0.0,0.033,0.0,0.0,1.601,1.565120650994302,1.6512277992278002,0.15521414249154353,-0.062457183163795976,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03802649666755217,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,175,0.0,0.0,0.0,0.0,1.528,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,176,0.0,0.9,0.1,0.0,2.27,2.33108720220893,1.6512277992278002,0.15521414249154353,0.25288379897198393,0.11374762177339458,-0.017493358153834487,-0.09553823896640644,0.2602926357711202,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,177,0.25,0.3,0.0,0.0,1.53,1.4767812775418598,1.6512277992278002,-0.12039577733095595,0.03465474559082136,-0.03855881486678118,-0.017493358153834487,-0.0381692018910443,-0.005236916127474465,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,178,0.0,0.35,0.0,0.4,1.8,1.7652651041849705,1.6512277992278002,0.15521414249154353,0.052840500039251566,-0.03855881486678118,0.041556529264619425,-0.09553823896640644,0.0067487928123926505,0.006760353305067199,-0.014985959122516428,4.440892098500626e-16
m4_pruned,179,0.0,0.095,0.0,0.133,1.65,1.608518998580887,1.6512277992278002,0.15521414249154353,-0.039906847647742515,-0.03855881486678118,0.002140729412801441,-0.09553823896640644,-0.03509977093995877,0.006760353305067199,0.002279646564563798,4.440892098500626e-16
m4_pruned,180,0.0,0.27,0.0,0.0,1.71,1.6778043807623475,1.6512277992278002,0.15521414249154353,0.02374329292176324,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.011543242985066085,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,181,0.6,0.04,0.0,0.0,1.26,1.2368369548208085,1.6512277992278002,-0.5062496650824553,-0.05991117754101574,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,-0.03783804444391303,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,182,0.0,0.0,0.0,0.0,1.412,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,183,0.2,0.133,0.0,0.0,1.26,1.4238423390968344,1.6512277992278002,-0.06527379336645607,-0.026085674266935546,-0.03855881486678118,-0.017493358153834487,-0.058822055238174666,-0.03190456533211235,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,184,0.0,0.033,0.0,0.15,1.57,1.586593336531877,1.6512277992278002,0.15521414249154353,-0.062457183163795976,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.03802649666755217,0.006760353305067199,0.003321425543916144,4.440892098500626e-16
m4_pruned,185,0.0,0.0,0.0,0.0,1.63,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,186,0.0,0.84,0.0,0.0,2.154,2.118456075205342,1.6512277992278002,0.15521414249154353,0.23106089363386764,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.22179085074582394,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,187,0.0,0.256,0.0,0.1,1.72,1.6812887268574634,1.6512277992278002,0.15521414249154353,0.018651281676202777,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.014259020235317827,0.006760353305067199,0.000522110524576398,4.440892098500626e-16
m4_pruned,188,0.0,0.095,0.0,0.0,1.59,1.5905977122379489,1.6512277992278002,0.15521414249154353,-0.039906847647742515,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03509977093995877,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,189,0.8,0.0,0.0,0.0,1.29,1.2582236358308014,1.6512277992278002,-0.7267376009404549,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.491920700685302,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,190,0.0,0.13,0.0,0.0,1.641,1.606231969825741,1.6512277992278002,0.15521414249154353,-0.02717681953384136,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.032195541466067894,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,191,0.0,0.125,0.0,0.125,1.581,1.6202781498463856,1.6512277992278002,0.15521414249154353,-0.028995394978684384,-0.03855881486678118,0.0009597316644323618,-0.09553823896640644,-0.03266575004755499,0.006760353305067199,0.0018743220169693262,4.440892098500626e-16
m4_pruned,192,0.0,0.0,0.0,0.05,1.51,1.5600976755383982,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,193,0.0,0.15,0.0,0.0,1.58,1.6155715014532133,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,194,0.0,0.095,0.0,0.2,1.65,1.6175470150092848,1.6512277992278002,0.15521414249154353,-0.039906847647742515,-0.03855881486678118,0.012031585555392472,-0.09553823896640644,-0.03509977093995877,0.006760353305067199,0.0014168068503702148,4.440892098500626e-16
m4_pruned,195,0.0,0.17,0.0,0.0,1.6,1.6252060659161285,1.6512277992278002,0.15521414249154353,-0.012628215975097187,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.027770048934424647,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,196,0.6,0.4,0.0,0.0,1.26,1.426190888267197,1.6512277992278002,-0.5062496650824553,0.0710262544876818,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,0.020578456973777807,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,197,0.0,0.2,0.0,0.0,1.616,1.6402110991769565,1.6512277992278002,0.15521414249154353,-0.0017167633060390596,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.023676468342654647,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,198,0.0,0.0,0.0,0.0,1.533,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,199,0.0,0.0,0.0,0.0,1.516,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,200,1.0,0.0,0.0,1.0,1.295,1.2455505454303721,1.6512277992278002,-0.9472255367984544,-0.07445978109975991,-0.03855881486678118,0.1301313603923003,0.8223663542393879,-0.0384281101147988,-0.2634951733375834,0.003992447788261507,4.440892098500626e-16
m4_pruned,201,0.0,1.0,0.0,0.0,2.23,2.2852225728832996,1.6512277992278002,0.15521414249154353,0.28925530786884435,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.3303629341888049,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,202,0.0,0.0,0.0,0.1,1.5,1.567478911465705,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,203,0.0,0.333,0.0,0.0,1.71,1.7147284343494191,1.6512277992278002,0.15521414249154353,0.046657343526785314,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.0024667599969835194,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,204,0.0,0.667,0.0,0.0,1.989,1.9593854828623365,1.6512277992278002,0.15521414249154353,0.16813818324229912,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.1256429687943872,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
